excerpt,fold,utc,week,cluster
unit08/20151017225102_7:08:58,unit08,10h,Oct14,7
unit08/20150910235402_0:05:58,unit08,22h,Sep7,9
unit08/20150910235402_2:05:58,unit08,06h,Sep7,9
unit08/20150910235402_4:05:58,unit08,08h,Sep7,1
unit08/20150910235402_6:05:58,unit08,10h,Sep7,1
unit08/20150907000203_1:57:57,unit08,06h,Sep1,2
unit08/20150907000203_3:57:57,unit08,08h,Sep1,2
unit08/20150907000203_5:57:57,unit08,10h,Sep1,2
unit08/20151011230002_0:59:58,unit08,22h,Oct7,4
unit08/20151011230002_2:59:58,unit08,06h,Oct7,5
unit08/20151011230002_4:59:58,unit08,08h,Oct7,7
unit08/20151011230002_6:59:58,unit08,10h,Oct7,7
unit08/20150822002902_1:30:58,unit08,06h,Aug21,9
unit08/20150822002902_3:30:58,unit08,08h,Aug21,9
unit08/20150822002902_5:30:58,unit08,10h,Aug21,9
unit08/20151018224902_1:10:58,unit08,22h,Oct14,7
unit08/20151018224902_3:10:58,unit08,06h,Oct14,7
unit08/20151018224902_5:10:58,unit08,08h,Oct14,7
unit08/20151018224902_7:10:58,unit08,10h,Oct14,7
unit08/20150926232602_0:33:58,unit08,22h,Sep21,7
unit08/20150926232602_2:33:58,unit08,06h,Sep21,7
unit08/20150926232602_4:33:58,unit08,08h,Sep21,7
unit08/20150926232602_6:33:58,unit08,10h,Sep21,7
unit08/20150816003903_1:20:57,unit08,06h,Aug14,6
unit08/20150816003903_3:20:57,unit08,08h,Aug14,6
unit08/20150816003903_5:20:57,unit08,10h,Aug14,9
unit08/20150817003703_1:22:56,unit08,06h,Aug14,2
unit08/20150817003703_3:22:56,unit08,08h,Aug14,6
unit08/20150817003703_5:22:56,unit08,10h,Aug14,9
unit08/20151002231502_0:44:58,unit08,22h,Oct1,7
unit08/20151002231502_2:44:58,unit08,06h,Oct1,7
unit08/20151002231502_4:44:58,unit08,08h,Oct1,7
unit08/20151002231502_6:44:58,unit08,10h,Oct1,7
unit08/20150811235103_0:08:56,unit08,22h,Aug7,6
unit08/20150811235103_2:08:56,unit08,06h,Aug7,6
unit08/20150811235103_4:08:56,unit08,08h,Aug7,9
unit08/20150811235103_6:08:56,unit08,10h,Aug7,9
unit08/20150818003602_1:23:58,unit08,06h,Aug14,6
unit08/20150818003602_3:23:58,unit08,08h,Aug14,6
unit08/20150818003602_5:23:58,unit08,10h,Aug14,9
unit08/20151114221602_1:43:58,unit08,22h,Nov14,7
unit08/20151114221602_3:43:58,unit08,06h,Nov14,7
unit08/20151114221602_5:43:58,unit08,08h,Nov14,7
unit08/20151114221602_7:43:58,unit08,10h,Nov14,7
unit08/20151009230303_0:56:57,unit08,22h,Oct7,0
unit08/20151009230303_2:56:57,unit08,06h,Oct7,7
unit08/20151009230303_4:56:57,unit08,08h,Oct7,7
unit08/20151009230303_6:56:57,unit08,10h,Oct7,7
unit08/20150913234902_0:10:58,unit08,22h,Sep7,1
unit08/20150913234902_2:10:58,unit08,06h,Sep7,7
unit08/20150913234902_4:10:58,unit08,08h,Sep7,5
unit08/20150913234902_6:10:58,unit08,10h,Sep7,7
unit08/20151005231007_0:49:52,unit08,22h,Oct1,7
unit08/20151005231007_2:49:52,unit08,06h,Oct1,7
unit08/20151005231007_4:49:52,unit08,08h,Oct1,7
unit08/20151005231007_6:49:52,unit08,10h,Oct1,7
unit08/20151023224203_1:17:57,unit08,22h,Oct21,7
unit08/20151023224203_3:17:57,unit08,06h,Oct21,7
unit08/20151023224203_5:17:57,unit08,08h,Oct21,7
unit08/20151023224203_7:17:57,unit08,10h,Oct21,7
unit08/20150928232202_0:37:58,unit08,22h,Sep21,6
unit08/20150928232202_2:37:58,unit08,06h,Sep21,6
unit08/20150928232202_4:37:58,unit08,08h,Sep21,6
unit08/20150928232202_6:37:58,unit08,10h,Sep21,6
unit08/20150830001602_1:43:58,unit08,06h,Aug21,9
unit08/20150830001602_3:43:58,unit08,08h,Aug21,9
unit08/20150830001602_5:43:58,unit08,10h,Aug21,3
unit08/20150928041813_1:41:47,unit08,10h,Sep21,9
unit08/20151111221902_1:40:58,unit08,22h,Nov7,7
unit08/20151111221902_3:40:58,unit08,06h,Nov7,7
unit08/20151111221902_5:40:58,unit08,08h,Nov7,7
unit08/20151111221902_7:40:58,unit08,10h,Nov7,7
unit08/20150821003103_1:28:57,unit08,06h,Aug14,2
unit08/20150821003103_3:28:57,unit08,08h,Aug14,9
unit08/20150821003103_5:28:57,unit08,10h,Aug14,9
unit08/20151006230802_0:51:58,unit08,22h,Oct1,1
unit08/20151006230802_2:51:58,unit08,06h,Oct1,7
unit08/20151006230802_4:51:58,unit08,08h,Oct1,7
unit08/20151006230802_6:51:58,unit08,10h,Oct1,7
unit08/20150916234403_0:15:56,unit08,22h,Sep14,3
unit08/20150916234403_2:15:56,unit08,06h,Sep14,9
unit08/20150916234403_4:15:56,unit08,08h,Sep14,1
unit08/20150916234403_6:15:56,unit08,10h,Sep14,1
unit08/20151020224602_1:13:58,unit08,22h,Oct14,5
unit08/20151020224602_3:13:58,unit08,06h,Oct14,7
unit08/20151020224602_5:13:58,unit08,08h,Oct14,7
unit08/20151020224602_7:13:58,unit08,10h,Oct14,7
unit08/20150915234521_0:14:39,unit08,22h,Sep14,9
unit08/20150915234521_2:14:39,unit08,06h,Sep14,1
unit08/20150915234521_4:14:39,unit08,08h,Sep14,1
unit08/20150915234521_6:14:39,unit08,10h,Sep14,1
unit08/20150917234208_0:17:52,unit08,22h,Sep14,6
unit08/20150917234208_2:17:52,unit08,06h,Sep14,9
unit08/20150917234208_4:17:52,unit08,08h,Sep14,3
unit08/20150917234208_6:17:52,unit08,10h,Sep14,1
unit08/20150901001202_1:47:58,unit08,06h,Sep1,6
unit08/20150901001202_3:47:58,unit08,08h,Sep1,6
unit08/20150901001202_5:47:58,unit08,10h,Sep1,9
unit08/20150912235102_0:08:58,unit08,22h,Sep7,7
unit08/20150912235102_2:08:58,unit08,06h,Sep7,1
unit08/20150912235102_4:08:58,unit08,08h,Sep7,1
unit08/20150912235102_6:08:58,unit08,10h,Sep7,1
unit08/20150911235302_0:06:58,unit08,22h,Sep7,9
unit08/20150911235302_2:06:58,unit08,06h,Sep7,1
unit08/20150911235302_4:06:58,unit08,08h,Sep7,1
unit08/20150911235302_6:06:58,unit08,10h,Sep7,1
unit08/20151008230503_0:54:57,unit08,22h,Oct7,7
unit08/20151008230503_2:54:57,unit08,06h,Oct7,7
unit08/20151008230503_4:54:57,unit08,08h,Oct7,5
unit08/20151008230503_6:54:57,unit08,10h,Oct7,8
unit08/20151013225702_1:02:58,unit08,22h,Oct7,7
unit08/20151013225702_3:02:58,unit08,06h,Oct7,7
unit08/20151013225702_5:02:58,unit08,08h,Oct7,7
unit08/20151013225702_7:02:58,unit08,10h,Oct7,7
unit08/20151016225203_1:07:57,unit08,22h,Oct14,7
unit08/20151016225203_3:07:57,unit08,06h,Oct14,7
unit08/20151016225203_5:07:57,unit08,08h,Oct14,7
unit08/20151016225203_7:07:57,unit08,10h,Oct14,5
unit08/20150908000002_1:59:58,unit08,06h,Sep7,2
unit08/20150908000002_3:59:58,unit08,08h,Sep7,2
unit08/20150908000002_5:59:58,unit08,10h,Sep7,2
unit08/20150904000702_1:52:58,unit08,06h,Sep1,2
unit08/20150904000702_3:52:58,unit08,08h,Sep1,6
unit08/20150904000702_5:52:58,unit08,10h,Sep1,6
unit08/20150820003302_1:26:58,unit08,06h,Aug14,2
unit08/20150820003302_3:26:58,unit08,08h,Aug14,2
unit08/20150820003302_5:26:58,unit08,10h,Aug14,2
unit08/20150905000503_1:54:57,unit08,06h,Sep1,2
unit08/20150905000503_3:54:57,unit08,08h,Sep1,2
unit08/20150905000503_5:54:57,unit08,10h,Sep1,2
unit08/20150902001103_1:48:57,unit08,06h,Sep1,6
unit08/20150902001103_3:48:57,unit08,08h,Sep1,6
unit08/20150902001103_5:48:57,unit08,10h,Sep1,9
unit10/20151023224002_1:19:58,unit_01_10,22h,Oct21,6
unit10/20151023224002_3:19:58,unit_01_10,06h,Oct21,6
unit10/20151023224002_5:19:58,unit_01_10,08h,Oct21,9
unit10/20151023224002_7:19:58,unit_01_10,10h,Oct21,9
unit10/20150915023605_1:23:54,unit_01_10,08h,Sep14,6
unit10/20150915023605_3:23:54,unit_01_10,10h,Sep14,6
unit10/20150824002602_1:33:58,unit_01_10,06h,Aug21,6
unit10/20150824002602_3:33:58,unit_01_10,08h,Aug21,6
unit10/20150824002602_5:33:58,unit_01_10,10h,Aug21,9
unit10/20151018224802_1:11:58,unit_01_10,22h,Oct14,6
unit10/20151018224802_3:11:58,unit_01_10,06h,Oct14,6
unit10/20151018224802_5:11:58,unit_01_10,08h,Oct14,9
unit10/20151018224802_7:11:58,unit_01_10,10h,Oct14,9
unit10/20150823040316_1:56:44,unit_01_10,10h,Aug21,6
unit10/20151016015324_0:06:36,unit_01_10,06h,Oct14,2
unit10/20151016015324_2:06:36,unit_01_10,08h,Oct14,6
unit10/20151016015324_4:06:36,unit_01_10,10h,Oct14,6
unit10/20151024223922_1:20:38,unit_01_10,22h,Oct21,6
unit10/20151024223922_3:20:38,unit_01_10,06h,Oct21,6
unit10/20151024223922_5:20:38,unit_01_10,08h,Oct21,9
unit10/20151024223922_7:20:38,unit_01_10,10h,Oct21,9
unit10/20150924021337_1:46:23,unit_01_10,08h,Sep21,5
unit10/20150924021337_3:46:23,unit_01_10,10h,Sep21,5
unit10/20151024231914_0:40:46,unit_01_10,22h,Oct21,5
unit10/20151024231914_2:40:46,unit_01_10,06h,Oct21,5
unit10/20151024231914_4:40:46,unit_01_10,08h,Oct21,5
unit10/20151024231914_6:40:46,unit_01_10,10h,Oct21,5
unit10/20151025024615_1:13:44,unit_01_10,08h,Oct21,0
unit10/20151025024615_3:13:44,unit_01_10,10h,Oct21,0
unit10/20150927235916_0:00:43,unit_01_10,22h,Sep21,8
unit10/20150927235916_2:00:43,unit_01_10,06h,Sep21,8
unit10/20150927235916_4:00:43,unit_01_10,08h,Sep21,8
unit10/20150927235916_6:00:43,unit_01_10,10h,Sep21,0
unit10/20150926232502_0:34:58,unit_01_10,22h,Sep21,8
unit10/20150926232502_2:34:58,unit_01_10,06h,Sep21,8
unit10/20150926232502_4:34:58,unit_01_10,08h,Sep21,8
unit10/20150926232502_6:34:58,unit_01_10,10h,Sep21,8
unit10/20150915024623_1:13:37,unit_01_10,08h,Sep14,5
unit10/20150915024623_3:13:37,unit_01_10,10h,Sep14,7
unit10/20150915023604_1:23:55,unit_01_10,08h,Sep14,5
unit10/20150915023604_3:23:55,unit_01_10,10h,Sep14,7
unit10/20150816003902_1:20:58,unit_01_10,06h,Aug14,5
unit10/20150816003902_3:20:58,unit_01_10,08h,Aug14,7
unit10/20150816003902_5:20:58,unit_01_10,10h,Aug14,7
unit10/20151022234716_0:12:43,unit_01_10,22h,Oct21,5
unit10/20151022234716_2:12:43,unit_01_10,06h,Oct21,7
unit10/20151022234716_4:12:43,unit_01_10,08h,Oct21,7
unit10/20151026223603_1:23:56,unit_01_10,22h,Oct21,5
unit10/20151026223603_3:23:56,unit_01_10,06h,Oct21,7
unit10/20151026223603_5:23:56,unit_01_10,08h,Oct21,7
unit10/20151019224603_1:13:57,unit_01_10,22h,Oct14,5
unit10/20151019224603_3:13:57,unit_01_10,06h,Oct14,7
unit10/20151019224603_5:13:57,unit_01_10,08h,Oct14,7
unit10/20150926025114_1:08:45,unit_01_10,08h,Sep21,5
unit10/20150926025114_3:08:45,unit_01_10,10h,Sep21,5
unit10/20150912024731_1:12:29,unit_01_10,08h,Sep7,5
unit10/20150912024731_3:12:29,unit_01_10,10h,Sep7,5
unit10/20150815004003_1:19:57,unit_01_10,06h,Aug14,5
unit10/20150815004003_3:19:57,unit_01_10,08h,Aug14,5
unit10/20150815004003_5:19:57,unit_01_10,10h,Aug14,5
unit10/20151025223802_1:21:58,unit_01_10,22h,Oct21,5
unit10/20151025223802_3:21:58,unit_01_10,06h,Oct21,5
unit10/20151025223802_5:21:58,unit_01_10,08h,Oct21,5
unit10/20151025223802_7:21:58,unit_01_10,10h,Oct21,5
unit10/20151023005234_1:07:25,unit_01_10,06h,Oct21,5
unit10/20151023005234_3:07:25,unit_01_10,08h,Oct21,5
unit10/20151023005234_5:07:25,unit_01_10,10h,Oct21,5
unit10/20150927023614_1:23:45,unit_01_10,08h,Sep21,5
unit10/20150927023614_3:23:45,unit_01_10,10h,Sep21,8
unit10/20150925023412_1:25:48,unit_01_10,08h,Sep21,5
unit10/20150925023412_3:25:48,unit_01_10,10h,Sep21,5
unit10/20150814004203_1:17:57,unit_01_10,06h,Aug7,0
unit10/20150814004203_3:17:57,unit_01_10,08h,Aug7,1
unit10/20150814004203_5:17:57,unit_01_10,10h,Aug7,9
